#! FIELDS time phi psi theta
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
#! SET min_theta -pi
#! SET max_theta pi
 84410.004009 -1.996874 2.101375 0.112001
 84415.004009 -2.330932 2.891657 -0.049449
 84420.004010 -1.080462 1.949755 -0.032052
 84425.004010 -1.997750 0.831176 0.153847
 84430.004010 -2.753105 2.922651 -0.040213
 84435.004010 -2.757081 2.829968 0.448910
 84440.004011 -2.259036 2.636186 -0.006063
 84445.004011 -1.675262 -0.164755 0.060290
 84450.004011 -1.689748 0.570634 0.095960
 84455.004011 -1.582060 0.172093 0.223647
 84460.004012 -1.559696 1.935895 -0.302586
 84465.004012 -1.688415 2.039242 -0.335642
 84470.004012 -1.448701 0.493084 0.396487
 84475.004012 1.354271 -1.481190 -0.185721
 84480.004013 1.268664 -1.031449 0.196749
 84485.004013 -1.874476 2.449001 0.217894
 84490.004013 -1.542897 0.938630 0.279063
 84495.004013 -2.714713 2.827485 -0.072862
 84500.004014 -1.267871 1.889753 0.004918
 84505.004014 -1.258735 0.295513 -0.069916
 84510.004014 -2.191270 0.166358 0.291733
 84515.004014 -3.052955 3.098906 -0.075188
 84520.004014 -0.996588 1.560129 -0.205906
 84525.004015 -1.641316 1.215214 0.187350
 84530.004015 -1.436362 0.538507 0.313453
 84535.004015 -1.895765 3.105755 -0.058879
 84540.004015 -1.383144 0.979699 -0.072044
 84545.004016 -1.391628 2.088702 -0.154756
 84550.004016 -1.279298 1.183616 0.006007
 84555.004016 -1.211572 1.963247 -0.216950
 84560.004016 -1.063085 2.700249 0.081895
 84565.004017 -2.445881 1.126464 -0.056242
 84570.004017 -1.304900 1.625534 -0.174236
 84575.004017 -0.705424 1.770357 -0.133074
 84580.004017 -2.289519 2.842327 -0.135905
 84585.004018 -1.522775 1.978818 0.252572
 84590.004018 -1.087961 1.535256 0.161368
 84595.004018 -1.546788 0.798112 0.011729
 84600.004018 -3.067650 -3.056815 0.213304
 84605.004019 -2.843305 2.722289 0.008854
 84610.004019 -1.703247 0.561600 0.366306
 84615.004019 -1.716287 1.879803 0.177311
 84620.004019 -2.765048 2.277963 -0.336536
 84625.004019 -1.428164 2.818788 -0.289733
 84630.004020 -1.477899 0.278840 0.192159
 84635.004020 -1.499582 0.969897 0.074245
 84640.004020 -1.558682 0.537402 0.199314
 84645.004020 -1.174200 2.443830 0.396038
 84650.004021 -1.203257 0.756697 0.143975
 84655.004021 -1.487812 1.243928 0.021191
 84660.004021 -1.235569 2.367440 -0.058059
 84665.004021 -1.438378 2.373106 -0.285483
 84670.004022 -1.520584 0.439200 0.573857
 84675.004022 -2.364893 2.900786 -0.450751
 84680.004022 -1.918052 2.794109 -0.023436
 84685.004022 -1.058207 2.156671 -0.083540
 84690.004023 -2.232813 2.669154 -0.488493
 84695.004023 0.766229 -0.979810 0.227393
 84700.004023 0.606152 -0.953669 0.016927
 84705.004023 -1.341472 1.658258 0.030806
 84710.004024 -2.367279 0.877976 0.165954
 84715.004024 -2.293489 2.688931 0.089044
 84720.004024 -2.792908 3.092382 0.309020
 84725.004024 -1.866957 1.183194 0.424038
 84730.004024 -1.218699 2.142976 -0.295940
 84735.004025 -1.354098 0.392183 0.125978
 84740.004025 -1.112166 0.105574 0.064538
 84745.004025 -2.973515 2.839477 0.033008
 84750.004025 -1.965135 2.427654 -0.088502
 84755.004026 -2.862804 2.823399 0.522155
 84760.004026 -1.568432 0.808697 0.163940
 84765.004026 -2.147714 -2.515832 -0.370496
 84770.004026 -1.823961 0.939205 0.616836
 84775.004027 0.966457 -0.662933 0.149673
 84780.004027 1.239297 -1.233013 0.001073
 84785.004027 1.182143 -0.914591 -0.260532
 84790.004027 -1.913775 1.796556 -0.163800
 84795.004028 -2.482136 -3.113202 0.142565
 84800.004028 -1.186487 2.641785 -0.293430
 84805.004028 0.987369 -0.078670 -0.068464
 84810.004028 1.007320 -0.206814 -0.392097
 84815.004028 -1.254272 1.181415 0.029155
 84820.004029 -2.437488 2.160968 -0.067119
 84825.004029 -2.284703 2.282198 0.090660
 84830.004029 -1.299222 1.147892 -0.077535
 84835.004029 -1.699772 2.680489 -0.173469
 84840.004030 -1.855641 0.752550 0.426930
 84845.004030 -0.936814 1.690617 0.087294
 84850.004030 -1.683437 2.227779 0.303596
 84855.004030 -1.589435 1.438447 -0.074352
 84860.004031 -1.578383 2.679843 -0.218692
 84865.004031 -1.011616 -2.967438 -0.112708
 84870.004031 -1.042654 2.077615 -0.274065
 84875.004031 -2.094915 1.910474 -0.185095
 84880.004032 -1.730325 1.403071 0.092619
 84885.004032 -1.972831 0.469479 0.621264
 84890.004032 -2.585015 -2.506959 -0.471029
 84895.004032 -2.724949 2.712417 0.047877
 84900.004033 -1.655319 2.072302 0.334827
 84905.004033 -1.510742 1.160539 0.141644
 84910.004033 -1.428958 1.227956 0.321727
 84915.004033 -2.235557 2.952991 -0.198661
 84920.004033 -1.987563 0.178775 0.184784
 84925.004034 -1.628230 1.644909 0.167304
 84930.004034 -1.230925 0.680484 -0.308707
 84935.004034 -1.391729 1.120344 0.041392
 84940.004034 -1.112191 1.045452 0.093413
 84945.004035 -1.461800 1.001104 0.193975
 84950.004035 -1.131131 2.197103 0.179687
 84955.004035 -2.497544 2.623918 -0.026975
 84960.004035 -2.084043 2.753959 -0.368735
 84965.004036 -1.369075 2.660044 0.023248
 84970.004036 -1.565491 1.704893 -0.170670
 84975.004036 -2.573098 2.859224 0.087509
 84980.004036 -1.637542 1.950010 -0.103126
 84985.004037 -1.346580 1.417229 -0.011255
 84990.004037 -2.063001 0.199169 -0.041114
 84995.004037 -1.680390 0.582507 0.207647
 85000.004037 -2.448913 2.985151 -0.038869
 85005.004038 -1.365496 0.880401 -0.176514
 85010.004038 -2.541045 0.069489 -0.370254
 85015.004038 -1.153388 0.723790 0.035248
 85020.004038 -1.502967 1.689827 0.121664
 85025.004038 -1.135126 0.768952 -0.115349
 85030.004039 -2.708624 0.635934 0.498579
 85035.004039 -2.550127 3.127616 -0.135387
 85040.004039 -1.317489 2.970040 -0.419009
 85045.004039 -1.874872 1.637082 0.135557
 85050.004040 -1.075802 -0.138092 -0.131645
 85055.004040 -2.454810 3.010137 0.036388
 85060.004040 -0.797257 2.124144 -0.228047
 85065.004040 -1.524959 0.488327 0.533732
 85070.004041 -1.638362 0.602611 -0.036411
 85075.004041 -1.082421 0.934141 -0.262718
 85080.004041 -2.815419 -2.991109 -0.013861
 85085.004041 -1.853861 0.570300 0.492098
 85090.004042 -2.353031 2.400411 0.331551
 85095.004042 -2.594626 -3.028481 -0.179445
 85100.004042 -1.373638 0.668473 0.011564
 85105.004042 -1.367782 3.016892 0.113610
 85110.004043 -1.713359 1.902955 -0.142898
 85115.004043 -2.489117 2.635906 -0.163201
 85120.004043 -1.713734 0.817710 0.255813
 85125.004043 -1.144412 1.096767 -0.243938
 85130.004043 -2.432832 2.616495 0.118298
 85135.004044 -1.369209 1.325940 0.222155
 85140.004044 -1.824602 2.044919 0.353580
 85145.004044 -1.377493 1.871227 0.015884
 85150.004044 -1.850006 2.201802 0.066967
 85155.004045 -1.209401 2.549435 0.161788
 85160.004045 -1.536445 0.223512 0.272394
 85165.004045 -1.235586 -0.059790 0.473534
 85170.004045 -2.788336 2.833554 0.122618
 85175.004046 -1.691338 2.425344 -0.111779
 85180.004046 -1.141430 0.020177 -0.094957
 85185.004046 3.110646 2.438275 0.069245
 85190.004046 -2.400507 2.520390 -0.088449
 85195.004047 0.838728 -0.292800 -0.129949
 85200.004047 1.042078 -0.484140 -0.071927
 85205.004047 -2.348615 2.817223 -0.081416
 85210.004047 -2.803164 -2.880067 0.050513
 85215.004047 -1.716375 0.321755 0.247531
 85220.004048 -2.012020 2.011016 -0.110412
 85225.004048 0.757699 -0.168444 0.340717
 85230.004048 1.153946 -0.661603 0.209330
 85235.004048 1.044589 -0.885388 0.330611
 85240.004049 1.009074 -0.580722 0.066842
 85245.004049 0.915414 -0.722879 -0.136677
 85250.004049 1.460782 -0.405365 0.210780
 85255.004049 1.015589 -0.738324 -0.044788
 85260.004050 1.202470 -1.116798 -0.077413
 85265.004050 0.823880 -1.234388 -0.065588
 85270.004050 0.940568 -0.293280 0.087817
 85275.004050 0.805625 -1.112615 0.134931
 85280.004051 0.608984 -0.300438 0.934369
 85285.004051 1.036473 -0.527437 -0.111198
 85290.004051 0.694956 -0.373721 -0.312677
 85295.004051 0.783336 -0.962116 0.373953
 85300.004052 1.042024 -1.294141 -0.325568
 85305.004052 -2.749389 -3.019584 -0.272725
 85310.004052 -2.770889 2.126372 0.046952
 85315.004052 -1.588250 0.543647 0.111846
 85320.004052 -2.576934 2.831448 0.179152
 85325.004053 -2.196210 3.105800 -0.073425
 85330.004053 -1.812495 1.275872 0.732721
 85335.004053 -1.188319 0.414962 -0.292708
 85340.004053 -1.492930 1.546663 -0.144618
 85345.004054 -1.519182 0.821673 0.035877
 85350.004054 -1.573701 1.450075 -0.262399
 85355.004054 -2.322387 2.685064 -0.120091
 85360.004054 -1.040958 1.584233 0.291840
 85365.004055 -1.843578 0.988709 0.185463
 85370.004055 -1.410848 1.867226 -0.036893
 85375.004055 -2.397339 1.854846 0.085726
 85380.004055 -1.739660 1.630092 0.058934
 85385.004056 -1.258817 2.295562 0.227024
 85390.004056 -1.341173 -0.097479 0.522959
 85395.004056 -1.249994 0.863192 -0.235065
 85400.004056 -1.627341 2.793152 -0.027207
 85405.004057 -1.809238 2.551735 0.337102
 85410.004057 -1.147046 -0.088720 -0.065028
 85415.004057 -1.288376 1.971254 -0.347579
 85420.004057 -1.493184 0.284067 0.203832
 85425.004057 -2.314703 1.831071 -0.124325
 85430.004058 -0.886243 2.392397 -0.146458
 85435.004058 -1.283147 1.415845 -0.055987
 85440.004058 -1.187777 0.948318 0.197872
 85445.004058 -1.367687 2.146150 -0.198631
 85450.004059 -1.564715 1.469811 0.287290
 85455.004059 -2.584118 2.814001 -0.118736
 85460.004059 -1.864920 2.474716 -0.041545
 85465.004059 -1.098915 2.067482 -0.108550
 85470.004060 -2.313270 -3.121975 -0.484108
 85475.004060 -1.100492 2.251021 -0.319778
 85480.004060 -2.526228 2.462774 0.326694
 85485.004060 -2.593216 2.013207 0.084856
 85490.004061 -1.816230 1.295807 0.121557
 85495.004061 -1.170516 0.990554 -0.205444
 85500.004061 -1.016555 0.296413 -0.059431
 85505.004061 -1.390358 1.695576 0.052356
 85510.004062 -2.436500 2.929562 -0.049715
 85515.004062 -1.467760 1.034789 -0.150861
 85520.004062 -1.484365 1.297823 -0.137788
 85525.004062 -1.264158 2.164692 -0.012440
 85530.004062 -2.350308 2.719072 -0.139116
 85535.004063 -1.468835 1.263032 0.077922
 85540.004063 -1.357467 0.928727 0.036240
 85545.004063 -1.792849 0.888038 0.203638
 85550.004063 -1.322456 1.033049 -0.123002
 85555.004064 -1.395710 1.044498 0.051553
 85560.004064 -1.701247 2.141822 0.235991
 85565.004064 -1.706001 3.010375 -0.456696
 85570.004064 -2.096610 2.631694 0.009758
 85575.004065 -2.581691 2.570153 0.034810
 85580.004065 -1.511459 0.728293 0.139963
 85585.004065 -1.792270 0.265286 0.310270
 85590.004065 -1.815093 2.800083 0.415554
 85595.004066 -1.298135 1.458610 -0.349567
 85600.004066 -1.420593 1.048741 0.088002
 85605.004066 -1.774597 0.890200 0.655870
 85610.004066 -1.725096 2.925032 -0.262127
 85615.004066 -2.530502 1.910207 0.152248
 85620.004067 -2.474137 2.118350 -0.127282
 85625.004067 -1.442066 0.563656 -0.016472
 85630.004067 -1.944723 1.679703 0.482325
 85635.004067 -1.948129 2.774232 0.039174
 85640.004068 -2.322765 2.447071 -0.196134
 85645.004068 -2.660550 2.466211 0.034351
 85650.004068 -1.197661 -0.248523 0.144016
 85655.004068 -1.929082 2.522290 -0.326322
 85660.004069 -1.819767 -0.263695 -0.258468
 85665.004069 -2.060793 0.724266 0.665305
 85670.004069 -0.941733 2.403396 -0.133124
 85675.004069 -1.637050 1.474723 0.229709
 85680.004070 -1.461558 2.550451 0.063587
 85685.004070 -2.879324 2.885243 0.157773
 85690.004070 -2.658024 2.635889 0.081054
 85695.004070 -1.891783 0.538727 0.456858
 85700.004071 -1.226537 1.080171 -0.026767
 85705.004071 -1.463794 0.907206 -0.181629
 85710.004071 -1.681208 1.160422 0.003899
 85715.004071 -2.467452 2.906696 0.371484
 85720.004071 -2.478925 1.841105 0.459319
 85725.004072 -3.069368 -1.098370 -0.058693
 85730.004072 -2.201738 2.868934 -0.085039
 85735.004072 -1.880705 1.007538 0.292560
 85740.004072 -1.932637 3.091021 -0.711694
 85745.004073 -1.181028 1.346187 -0.198749
 85750.004073 -1.912353 0.269503 0.441570
 85755.004073 -1.588792 2.282654 0.024435
 85760.004073 -2.347348 3.096201 0.127536
 85765.004074 -1.296127 2.524473 0.014382
 85770.004074 -2.012619 2.193313 -0.302964
 85775.004074 -1.937873 1.369017 0.011025
 85780.004074 -2.214921 1.725822 0.293479
 85785.004075 -1.587347 1.062896 0.239779
 85790.004075 -2.886312 2.741261 0.383781
 85795.004075 -1.124123 0.779017 0.307059
 85800.004075 -2.014045 3.028650 -0.071325
 85805.004076 -1.744714 2.749467 -0.253221
 85810.004076 -1.988076 2.098748 0.022521
 85815.004076 -1.623496 1.908145 -0.123680
 85820.004076 -1.735106 2.980623 -0.571406
 85825.004076 -1.308418 0.823669 -0.027099
 85830.004077 -2.307662 2.724258 -0.178425
 85835.004077 -2.371783 2.314807 -0.021197
 85840.004077 -1.229128 0.057856 -0.063526
 85845.004077 -2.146510 1.562201 -0.260396
 85850.004078 -1.020697 0.966578 0.129385
 85855.004078 -1.941485 2.316769 0.138160
 85860.004078 -2.100568 2.959554 -0.075900
 85865.004078 -2.903075 2.435019 0.088035
 85870.004079 -1.446485 1.127635 0.063532
 85875.004079 -1.299482 1.283021 -0.019163
 85880.004079 -1.126311 1.116961 -0.401185
 85885.004079 -1.602751 2.537134 0.079583
 85890.004080 -2.938894 2.852199 0.113139
 85895.004080 -1.647376 -0.404942 0.074026
 85900.004080 -2.714207 -2.986093 -0.300118
 85905.004080 -2.491458 2.705129 0.010385
 85910.004081 -2.144500 1.547114 0.452422
 85915.004081 -1.818703 1.318253 0.124081
 85920.004081 -1.584295 1.557426 0.412848
 85925.004081 -2.287295 2.624405 0.003751
 85930.004081 -2.224487 -3.127492 0.033951
 85935.004082 -3.052486 -2.770866 -0.138230
 85940.004082 -1.777778 -2.861571 0.305918
 85945.004082 -1.237272 0.659638 0.187075
 85950.004082 -1.448850 1.404872 0.282410
 85955.004083 -1.414939 0.926428 0.055282
 85960.004083 -1.393859 1.626970 0.085967
 85965.004083 -2.573778 2.878963 -0.845032
 85970.004083 -1.543805 1.813237 -0.196390
 85975.004084 -1.868868 2.613870 -0.257359
 85980.004084 -1.376108 2.214183 -0.311634
 85985.004084 -1.974139 2.313549 -0.135591
 85990.004084 -2.190739 3.013330 -0.137455
 85995.004085 -1.347939 0.882218 0.117087
 86000.004085 -2.839864 2.516644 -0.164108
 86005.004085 -2.217837 2.061158 0.162000
 86010.004085 -2.752905 2.110814 0.455348
 86015.004085 -1.358035 1.741113 0.044662
 86020.004086 -1.460634 1.432093 0.241802
 86025.004086 -2.750218 2.645092 0.101282
 86030.004086 -1.067151 0.870059 -0.321155
 86035.004086 -1.387981 0.815232 -0.002297
 86040.004087 -1.362491 1.198929 0.268387
 86045.004087 -2.613466 2.525989 0.037034
 86050.004087 -2.725679 2.660211 -0.153635
 86055.004087 0.699056 -0.562235 0.334022
 86060.004088 1.375032 -0.579171 -0.201550
 86065.004088 1.114921 -1.836143 0.078388
 86070.004088 0.926678 -1.650215 0.001491
 86075.004088 -1.506965 1.956479 0.317782
 86080.004089 -2.926072 2.483769 0.171895
 86085.004089 -2.397415 1.834547 -0.119183
 86090.004089 -1.269402 1.489067 -0.299220
 86095.004089 -1.675747 0.899383 0.160103
 86100.004090 -2.966235 2.501882 -0.152211
 86105.004090 -1.836563 2.609502 0.048432
 86110.004090 -1.382636 2.215559 0.104461
 86115.004090 -2.483543 2.572049 0.004586
 86120.004090 -3.097992 0.545093 0.132313
 86125.004091 -1.212362 2.652946 -0.066577
 86130.004091 -1.552574 0.081285 0.278420
 86135.004091 -2.690685 2.958476 0.352748
 86140.004091 -2.977100 3.119034 -0.229185
 86145.004092 -2.069558 2.983343 -0.248783
 86150.004092 -2.925825 1.141317 -0.050041
 86155.004092 -1.567552 1.482289 0.178471
 86160.004092 -2.368683 2.169878 0.022882
 86165.004093 -1.011793 1.740464 -0.356020
 86170.004093 -1.624834 2.266610 0.175350
 86175.004093 -2.749943 2.742862 -0.176705
 86180.004093 -1.215710 0.942075 -0.268838
 86185.004094 -0.970520 2.290595 -0.349394
 86190.004094 -1.688954 2.493234 -0.297549
 86195.004094 -1.366498 1.670380 -0.114503
 86200.004094 -1.913100 2.933950 -0.673482
 86205.004095 -2.512759 2.521686 0.230120
 86210.004095 -1.406503 0.405308 -0.135325
 86215.004095 -1.264563 2.986234 -0.369127
 86220.004095 -1.814563 2.881231 -0.209054
 86225.004095 -2.590726 2.496654 0.137232
 86230.004096 -1.382116 0.497393 0.148862
 86235.004096 -2.740745 2.068492 -0.118853
 86240.004096 -1.671756 0.651893 0.141912
 86245.004096 -2.481947 2.887940 -0.229384
 86250.004097 -1.422966 3.072024 -0.176562
 86255.004097 -2.773723 2.957334 -0.270945
 86260.004097 -1.618038 2.265250 0.258162
 86265.004097 -1.077820 0.092234 0.046437
 86270.004098 -1.658129 1.799303 0.094637
 86275.004098 -1.354302 0.126665 0.543972
 86280.004098 -2.110055 2.491371 -0.171629
 86285.004098 -1.488032 1.639800 -0.097216
 86290.004099 -1.358020 0.956971 -0.329703
 86295.004099 -0.938703 1.200554 -0.250174
 86300.004099 -1.320052 1.248763 0.198486
 86305.004099 -1.441722 0.882854 0.154854
 86310.004100 -2.556324 0.916536 0.113995
 86315.004100 -2.149248 2.685233 -0.128468
 86320.004100 -2.239507 2.832256 0.233653
 86325.004100 -1.942281 0.647744 0.253184
 86330.004100 -2.321846 2.721820 0.003575
 86335.004101 -1.475222 2.850183 -0.845754
 86340.004101 -1.803903 0.929675 0.375780
 86345.004101 -1.531216 1.303389 0.167910
 86350.004101 -2.676002 2.240687 0.061742
 86355.004102 -1.843805 1.251798 -0.139144
 86360.004102 -2.506886 2.754079 0.291254
 86365.004102 -1.605075 2.431112 -0.144800
 86370.004102 -1.232074 1.542335 -0.021495
 86375.004103 -1.166570 0.123655 -0.105858
 86380.004103 -2.661488 2.590979 -0.128085
 86385.004103 -1.674440 2.322946 -0.082957
 86390.004103 -2.083427 3.133147 -0.278310
 86395.004104 -1.747737 0.569671 0.445913
 86400.004104 -2.715877 2.688240 -0.149905
 86405.004104 -2.373729 3.076447 -0.262498
 86410.004104 -1.992822 2.499426 -0.315432
 86415.004104 -1.567681 2.550293 -0.308429
 86420.004105 -1.525173 1.587125 -0.019035
 86425.004105 -2.155803 2.464365 0.313089
 86430.004105 -1.989586 1.043512 -0.108221
 86435.004105 -1.032384 0.545674 -0.227731
 86440.004106 -2.497817 2.918025 -0.096254
 86445.004106 -2.101696 2.960664 -0.042261
 86450.004106 -1.219045 2.538780 -0.437314
 86455.004106 -2.580682 2.271774 0.054891
 86460.004107 -1.247615 0.490633 0.093235
 86465.004107 -1.036300 0.001202 -0.160498
 86470.004107 -1.664930 2.980348 -0.111654
 86475.004107 -1.349392 1.312522 -0.136829
 86480.004108 -2.156374 2.506402 -0.367285
 86485.004108 -2.486827 2.626794 0.000739
 86490.004108 -2.695318 2.823942 0.249230
 86495.004108 -1.056901 0.008006 0.048351
 86500.004109 -1.992901 1.721528 -0.238054
 86505.004109 -1.336695 1.523980 0.346231
 86510.004109 -1.394213 0.573318 0.259368
 86515.004109 -1.428348 3.026319 -0.104171
 86520.004109 -2.102369 3.074961 0.154625
 86525.004110 -2.544361 2.847388 0.014645
 86530.004110 -2.597824 2.902997 -0.276200
 86535.004110 -2.103679 0.474077 0.284074
 86540.004110 -2.479291 2.822227 -0.299431
 86545.004111 -0.991316 0.298966 -0.136483
 86550.004111 -2.437096 2.294730 -0.151355
 86555.004111 -1.809105 1.093318 0.260458
 86560.004111 -1.590126 0.987397 0.231083
 86565.004112 -1.198865 0.125790 0.336296
 86570.004112 -1.795412 1.803323 -0.072046
 86575.004112 -1.571741 3.015244 -0.218803
 86580.004112 -1.550032 1.214505 -0.013550
 86585.004113 -1.629312 0.695610 -0.355793
 86590.004113 -2.091697 -0.672194 -0.229105
 86595.004113 -1.634398 1.230337 0.185794
 86600.004113 -1.515576 0.404895 -0.007890
 86605.004114 -1.436381 1.382517 -0.139799
 86610.004114 -1.229924 0.849305 0.206748
 86615.004114 -1.539593 1.073691 0.007194
 86620.004114 -1.419283 -0.103601 0.118242
 86625.004114 -1.413493 1.041410 0.034133
 86630.004115 -1.171520 0.834107 -0.129490
 86635.004115 -1.368729 1.024774 0.059587
 86640.004115 -1.780532 2.530634 -0.118094
 86645.004115 -1.287421 -0.007116 0.391217
 86650.004116 -2.527808 2.161091 0.101558
 86655.004116 -1.346754 0.420631 -0.078497
 86660.004116 -2.536855 2.679545 0.168481
 86665.004116 -1.335668 0.048090 0.620368
 86670.004117 -1.857752 1.230970 0.430700
 86675.004117 -1.454953 1.115158 -0.256754
 86680.004117 -3.054162 2.847881 0.296027
 86685.004117 -1.089423 1.365154 -0.335110
 86690.004118 -2.490654 1.957422 0.521098
 86695.004118 -2.223761 2.808908 -0.194064
 86700.004118 -2.299836 2.687944 -0.278778
 86705.004118 -1.597833 0.483063 0.622119
 86710.004119 -1.176432 2.397955 -0.294240
 86715.004119 -1.182530 1.816208 -0.077248
 86720.004119 -1.841781 1.940011 0.057440
 86725.004119 -1.466229 1.933107 -0.014951
 86730.004119 -1.779216 1.472937 -0.008153
 86735.004120 -2.274573 2.850212 -0.144718
 86740.004120 -2.553018 2.699195 -0.119593
 86745.004120 -2.127325 2.792788 -0.075015
 86750.004120 -1.826501 1.939840 -0.205632
 86755.004121 -1.241833 1.453750 0.178819
 86760.004121 -2.703186 -2.863286 0.149802
 86765.004121 -1.678544 0.854746 -0.151343
 86770.004121 -1.396999 2.499686 -0.183724
 86775.004122 -1.489770 2.433206 0.026609
 86780.004122 -2.430746 2.405556 -0.153935
 86785.004122 -1.120828 0.867838 -0.210481
 86790.004122 -2.726785 2.725057 0.387269
 86795.004123 -1.395162 0.559061 0.346269
 86800.004123 -2.770437 2.392054 0.003103
 86805.004123 -2.567408 1.901141 -0.026194
 86810.004123 -2.231186 2.730646 -0.246160
 86815.004123 -2.123227 2.111206 -0.095337
 86820.004124 -2.084485 2.235847 -0.090668
 86825.004124 -1.224219 2.708921 -0.531659
 86830.004124 -2.358354 3.009364 -0.317972
 86835.004124 -1.400846 2.793996 -0.050025
 86840.004125 -1.667056 0.854066 0.050692
 86845.004125 -1.541637 1.024500 -0.237328
 86850.004125 -1.693998 1.805934 0.094643
 86855.004125 -1.503618 0.814130 0.017103
 86860.004126 -1.235055 1.287011 0.052623
 86865.004126 -1.304442 1.652362 -0.265956
 86870.004126 -1.368523 1.417519 -0.095580
 86875.004126 -2.048658 2.264533 0.435033
 86880.004127 -1.154500 0.531253 -0.119881
 86885.004127 -2.708554 2.748465 -0.257056
 86890.004127 -2.153732 2.688669 -0.183620
 86895.004127 -2.678627 2.859539 -0.050962
 86900.004128 -2.484975 2.714029 -0.377497
 86905.004128 -1.633937 1.964790 0.022572
 86910.004128 -1.344427 0.384681 0.199818
 86915.004128 -2.638029 2.817277 -0.195524
 86920.004128 -1.687003 0.540680 -0.155155
 86925.004129 -2.150384 2.632434 -0.045659
 86930.004129 -1.585954 0.611731 0.164862
 86935.004129 -1.646596 0.496601 -0.068082
 86940.004129 -1.432929 2.165278 -0.187811
 86945.004130 -2.193187 2.397625 -0.395734
 86950.004130 -2.644278 2.941179 -0.115480
 86955.004130 -1.514420 1.512963 0.077711
 86960.004130 -1.685272 2.176285 -0.320720
 86965.004131 -1.192135 2.064313 -0.004731
 86970.004131 -1.519074 0.770593 0.432838
 86975.004131 -0.974786 1.205658 -0.261422
 86980.004131 -2.102834 2.558421 0.362937
 86985.004132 -1.729004 1.206976 0.352774
 86990.004132 -1.461159 0.600624 -0.081900
 86995.004132 -1.884704 2.801342 -0.302115
 87000.004132 -2.131499 2.472809 0.045157
 87005.004133 -1.987614 2.095021 -0.248774
 87010.004133 -2.395679 1.177863 -0.069178
 87015.004133 -1.196569 0.247888 0.519087
 87020.004133 -2.096061 -3.063799 -0.119089
 87025.004133 -1.430021 2.915152 -0.758021
 87030.004134 -2.038115 2.388753 0.012188
 87035.004134 -2.476177 3.078140 0.200496
 87040.004134 -1.113932 0.411913 0.191712
 87045.004134 -2.255841 2.770611 0.018951
 87050.004135 -1.556695 1.234305 0.071554
 87055.004135 -1.845736 2.563132 -0.246469
 87060.004135 -0.960995 2.102909 -0.079822
 87065.004135 -1.910904 1.662657 0.015064
 87070.004136 -1.378327 0.180484 -0.483399
 87075.004136 -1.641933 0.700299 -0.061781
 87080.004136 -1.727177 1.441594 0.325632
 87085.004136 -1.024082 1.067030 -0.200912
 87090.004137 -2.276114 3.066677 0.208210
 87095.004137 -2.452325 2.569775 0.643836
 87100.004137 -2.501727 2.908507 0.045372
 87105.004137 -2.909350 2.840440 -0.135701
 87110.004138 -1.288272 0.669130 -0.007684
 87115.004138 -2.612660 2.549908 -0.258219
 87120.004138 -1.774165 1.025082 -0.010236
 87125.004138 -1.149245 1.187208 -0.585452
 87130.004138 -0.961171 -0.519775 -0.488582
 87135.004139 -2.553037 -2.574677 0.353951
 87140.004139 -1.813616 1.940413 -0.079833
 87145.004139 -2.425390 3.078230 -0.009166
 87150.004139 -1.209046 0.726343 -0.289893
 87155.004140 -1.648059 3.114862 -0.375482
 87160.004140 1.346761 -0.307746 -0.126307
 87165.004140 0.931471 -1.049747 0.255131
 87170.004140 0.939446 -0.741277 -0.067668
 87175.004141 0.758877 -0.455581 -0.276937
 87180.004141 1.215859 -0.458540 -0.320285
 87185.004141 0.681212 -1.220780 0.239261
 87190.004141 0.706204 -0.267053 0.403320
 87195.004142 0.810130 -1.081952 0.482109
 87200.004142 1.011179 -1.411121 0.254964
 87205.004142 0.784807 -0.732285 0.275023
 87210.004142 1.055974 -0.086346 0.211445
 87215.004142 1.137977 -0.332886 0.350418
 87220.004143 0.995131 -0.726840 -0.118265
 87225.004143 0.970750 -0.247567 -0.475155
 87230.004143 1.029516 0.468808 0.028266
 87235.004143 -2.000499 0.852356 0.085680
 87240.004144 -1.717147 1.856112 -0.010435
 87245.004144 -1.904535 2.444175 0.082952
 87250.004144 -2.153860 2.666831 -0.019778
 87255.004144 -2.842932 2.522763 0.074936
 87260.004145 -1.919116 -3.002723 -0.077591
 87265.004145 -1.329445 0.105056 0.276622
 87270.004145 -1.159260 -0.150980 0.450442
 87275.004145 -2.570219 2.598929 -0.202104
 87280.004146 -2.704133 3.008717 -0.295534
 87285.004146 -1.663527 2.531607 -0.182832
 87290.004146 -2.904568 2.708471 -0.053236
 87295.004146 -1.089133 1.166450 -0.440831
 87300.004147 -1.494537 2.550061 0.267675
 87305.004147 -2.596030 2.606068 0.325741
 87310.004147 -2.582933 2.995447 0.421155
 87315.004147 -3.036191 2.875577 0.144793
 87320.004147 -1.932974 -3.101901 -0.502201
 87325.004148 -1.198981 1.465644 -0.203428
 87330.004148 -2.893159 2.660666 0.520643
 87335.004148 -1.481167 1.306019 0.166522
 87340.004148 -2.721938 2.177233 0.333485
 87345.004149 -1.910719 0.056994 0.249417
 87350.004149 -0.762201 -0.428224 0.300457
 87355.004149 0.902914 -0.754328 -0.050346
