#! FIELDS time phi psi theta
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
#! SET min_theta -pi
#! SET max_theta pi
 88935.004224 -0.581161 -0.169815 0.470307
 88940.004224 -1.561232 2.389646 0.240445
 88945.004225 -1.287118 2.041419 -0.462972
 88950.004225 -1.645163 2.204949 -0.117170
 88955.004225 -2.207560 1.839401 0.110468
 88960.004225 -0.897063 2.064732 -0.184150
 88965.004226 -2.686856 1.130009 0.050047
 88970.004226 -2.542359 2.518408 -0.139027
 88975.004226 -1.823849 2.522752 -0.199544
 88980.004226 -1.712544 2.296526 -0.033175
 88985.004227 -2.518550 2.466101 0.484877
 88990.004227 -1.913570 1.937985 -0.146762
 88995.004227 -2.490402 3.119283 0.048832
 89000.004227 -1.438238 2.191422 -0.409691
 89005.004228 -1.934906 2.772851 0.346823
 89010.004228 -2.061748 2.387099 -0.311572
 89015.004228 -2.136256 2.809728 0.494380
 89020.004228 -1.616975 2.066029 -0.093583
 89025.004228 -1.786229 1.287835 -0.197955
 89030.004229 -2.165192 2.426638 -0.338574
 89035.004229 -1.155118 2.634591 -0.589384
 89040.004229 -2.698842 1.448019 0.123929
 89045.004229 -1.940956 2.262122 0.221952
 89050.004230 -0.698617 -1.080715 0.124544
 89055.004230 -1.530834 2.015089 -0.413055
 89060.004230 -2.660231 2.880045 0.290634
 89065.004230 -1.943809 2.551052 -0.044975
 89070.004231 -1.144192 2.137969 -0.403646
 89075.004231 -1.267781 0.055318 -0.154698
 89080.004231 -1.349039 1.605402 -0.080624
 89085.004231 -1.844445 2.415058 -0.409727
 89090.004232 -0.951715 2.295217 -0.486877
 89095.004232 -1.562619 2.981805 0.080937
 89100.004232 -1.948959 2.681545 0.147194
 89105.004232 -1.260065 2.050570 0.136169
 89110.004232 -1.894422 2.972011 -0.339528
 89115.004233 -1.300718 0.351381 -0.195585
 89120.004233 0.629343 0.673986 -0.556215
 89125.004233 -1.334447 -0.366546 0.262876
 89130.004233 -2.128575 2.697498 0.083616
 89135.004234 -2.528434 2.155042 0.286859
 89140.004234 -2.762785 2.476133 0.018846
 89145.004234 -1.652366 2.484509 0.192113
 89150.004234 -1.441598 2.572313 -0.310428
 89155.004235 -2.171662 1.967008 0.209894
 89160.004235 -3.050722 3.067331 0.037411
 89165.004235 -2.428613 1.806997 0.121589
 89170.004235 -1.208086 2.547462 -0.124405
 89175.004236 -2.717721 2.944203 0.382826
 89180.004236 -2.142501 2.445657 0.301350
 89185.004236 -1.793051 2.507046 -0.107266
 89190.004236 -2.844942 2.424240 0.332982
 89195.004237 -1.248929 2.325466 0.161211
 89200.004237 -3.084473 2.313818 0.059685
 89205.004237 -2.264388 2.646601 -0.404051
 89210.004237 -2.683804 -3.088670 0.126138
 89215.004237 -0.782944 2.413307 0.017146
 89220.004238 -2.258334 1.698368 0.301270
 89225.004238 -1.968888 2.978984 -0.416284
 89230.004238 -1.540460 2.493937 -0.203085
 89235.004238 -1.316615 2.462682 0.023169
 89240.004239 -1.469822 2.335232 -0.407257
 89245.004239 -2.076287 2.847025 -0.216450
 89250.004239 -1.592393 2.459889 -0.452644
 89255.004239 -2.464138 2.938576 -0.351901
 89260.004240 -2.365533 2.512520 -0.100932
 89265.004240 -2.261006 2.072055 -0.451983
 89270.004240 -2.056514 1.417461 -0.056557
 89275.004240 -2.466367 2.549599 -0.060107
 89280.004241 -2.118360 2.631361 -0.544231
 89285.004241 -2.010844 2.577901 -0.035325
 89290.004241 -0.924405 2.200220 -0.453802
 89295.004241 -2.585191 1.844185 -0.335174
 89300.004242 -2.309110 2.750063 -0.633929
 89305.004242 -2.046032 1.977493 0.499252
 89310.004242 -2.135585 2.362736 -0.012218
 89315.004242 -1.391562 2.912385 0.001125
 89320.004242 -0.554559 2.424548 -0.231400
 89325.004243 -2.135787 2.051518 -0.143998
 89330.004243 -2.026641 2.839307 -0.002235
 89335.004243 -1.538925 0.159624 -0.259344
 89340.004243 -2.561387 2.751518 -0.076235
 89345.004244 -1.529046 0.448550 0.437013
 89350.004244 -2.083445 1.959233 -0.503985
 89355.004244 -2.625668 2.527836 0.375759
 89360.004244 -2.543320 2.152484 0.077136
 89365.004245 -1.901480 2.002838 0.337775
 89370.004245 -1.660803 2.054985 -0.216944
 89375.004245 -2.817718 2.712879 -0.236694
 89380.004245 -1.883666 1.545988 0.060701
 89385.004246 -2.748236 2.735157 0.218608
 89390.004246 -1.172001 2.685428 -0.461359
 89395.004246 -1.627970 2.502138 -0.007430
 89400.004246 -2.703113 2.937961 -0.686306
 89405.004247 -1.172346 2.304234 -0.131848
 89410.004247 -2.385498 2.603339 0.162766
 89415.004247 -2.003278 2.927445 -0.559343
 89420.004247 -1.539798 0.800834 0.247323
 89425.004247 -1.610163 0.934794 0.569750
 89430.004248 -1.503101 2.271742 0.495250
 89435.004248 -1.180210 1.990823 -0.326256
 89440.004248 -1.772724 0.516945 0.354644
 89445.004248 -2.107858 -2.919992 0.093475
 89450.004249 -1.283201 2.633126 -0.301590
 89455.004249 -2.361618 -0.725690 -0.270700
 89460.004249 -1.767099 2.149452 0.116215
 89465.004249 -1.331924 2.068144 -0.371704
 89470.004250 -0.674404 2.273218 -0.244460
 89475.004250 -2.464223 2.746373 0.190097
 89480.004250 -2.921159 2.208939 0.210507
 89485.004250 -1.532889 2.398490 -0.372245
 89490.004251 -1.500843 2.459468 -0.231234
 89495.004251 -0.843492 2.054724 -0.024317
 89500.004251 -2.458604 2.319798 -0.031234
 89505.004251 -0.805643 2.426612 -0.147453
 89510.004251 -1.351651 2.176341 -0.372182
 89515.004252 -2.963294 2.505414 0.582605
 89520.004252 -2.994567 2.073823 0.438563
 89525.004252 -2.063347 3.053983 -0.288378
 89530.004252 -1.004925 2.202450 -0.022244
 89535.004253 -2.785871 3.004001 -0.281399
 89540.004253 -1.427515 1.899088 0.216051
 89545.004253 -1.656681 0.163443 0.060377
 89550.004253 -1.200739 1.494222 -0.470022
 89555.004254 -2.471178 2.222360 -0.365833
 89560.004254 -1.875313 1.784494 0.060867
 89565.004254 -1.059442 2.677034 -0.041716
 89570.004254 -2.616062 2.630859 -0.008020
 89575.004255 3.078440 2.900931 0.401667
 89580.004255 -2.808623 2.443199 0.131394
 89585.004255 -2.276055 2.574400 -0.354449
 89590.004255 -2.189983 2.328846 0.471240
 89595.004256 -3.073792 2.802925 -0.390400
 89600.004256 -2.850751 2.478669 -0.199931
 89605.004256 -1.079946 -3.079285 -0.431598
 89610.004256 -2.903799 3.086766 -0.086200
 89615.004256 -2.450759 2.407599 -0.112147
 89620.004257 -1.548182 2.939193 -0.231257
 89625.004257 -1.717109 3.041919 -0.391246
 89630.004257 -2.200916 2.370300 -0.278032
 89635.004257 -2.992010 2.477656 0.222432
 89640.004258 -0.644936 -0.661810 0.069601
 89645.004258 -1.126572 0.565470 -0.065673
 89650.004258 -2.116995 2.071546 0.066077
 89655.004258 -2.230220 3.055367 0.034050
 89660.004259 -2.738228 2.194398 0.494900
 89665.004259 -2.554205 2.637842 0.077204
 89670.004259 -1.841493 -0.046533 0.589569
 89675.004259 -1.184520 -0.425882 0.178802
 89680.004260 -1.109741 1.286331 0.150115
 89685.004260 -1.559798 1.871034 -0.351049
 89690.004260 1.303553 -0.250206 -0.132876
 89695.004260 -1.330557 1.245319 0.094697
 89700.004261 -1.823857 1.547437 0.642614
 89705.004261 -1.108248 1.378657 -0.493079
 89710.004261 -2.095553 -2.935442 -0.225239
 89715.004261 -1.538486 0.497973 0.671324
 89720.004261 -2.310861 0.779177 -0.424845
 89725.004262 -1.775058 0.743705 -0.079194
 89730.004262 -2.994392 -0.898355 -0.541631
 89735.004262 -1.631056 2.649260 -0.206300
 89740.004262 -1.980775 1.450147 0.002500
 89745.004263 -2.297172 2.815547 -0.009579
 89750.004263 -2.605435 3.104570 0.308858
 89755.004263 -1.794315 3.051077 -0.053519
 89760.004263 -2.358017 2.449474 0.069775
 89765.004264 -0.990799 1.841006 -0.197722
 89770.004264 -1.816036 2.286564 -0.446779
 89775.004264 -1.790189 3.045910 -0.113917
 89780.004264 -2.048992 2.877550 -0.051386
 89785.004265 -2.237568 -3.058168 0.145431
 89790.004265 -2.538081 2.609662 -0.247283
 89795.004265 -2.139036 2.250810 -0.168286
 89800.004265 -2.399624 2.576140 -0.413327
 89805.004266 -2.133804 2.743846 -0.251488
 89810.004266 -2.651418 2.555566 -0.007939
 89815.004266 0.932768 -1.075759 0.224208
 89820.004266 1.227314 -1.419688 -0.038819
 89825.004266 -1.488189 0.685355 0.395981
 89830.004267 -2.686087 2.478781 -0.231351
 89835.004267 -2.794808 2.892990 0.120384
 89840.004267 -2.997026 2.366043 0.280570
 89845.004267 -2.711094 2.922972 -0.058062
 89850.004268 -1.907433 2.640365 -0.626039
 89855.004268 -1.583553 1.478123 0.005721
 89860.004268 -2.037206 2.679874 0.031048
 89865.004268 -1.366319 1.052583 0.141712
 89870.004269 -2.051357 2.082969 0.247545
 89875.004269 -2.522105 2.096631 0.242999
 89880.004269 -0.944374 1.904979 -0.369303
 89885.004269 -1.903644 1.916217 0.057855
 89890.004270 -2.731496 2.599891 0.399640
 89895.004270 -1.293629 2.389625 -0.013787
 89900.004270 -1.838910 0.024349 -0.187036
 89905.004270 -2.383314 0.503264 1.255131
 89910.004270 -2.667808 0.930968 0.576866
 89915.004271 -1.011790 2.199443 0.093365
 89920.004271 -2.207504 -0.592088 0.045223
 89925.004271 -1.552776 0.624207 0.518426
 89930.004271 -1.673419 0.394236 0.356360
 89935.004272 -1.374603 2.180784 0.539017
 89940.004272 -2.397282 2.927929 -0.060673
 89945.004272 -2.894120 3.015860 -0.246146
 89950.004272 -1.266416 2.024224 0.214764
 89955.004273 -0.948984 2.745290 -0.208660
 89960.004273 -1.432179 2.766438 -0.388870
 89965.004273 -1.437611 1.704952 -0.487989
 89970.004273 -1.569800 1.907082 -0.517225
 89975.004274 -1.826716 0.243697 -0.082902
 89980.004274 -2.321492 2.634653 0.172022
 89985.004274 -1.144807 2.887602 -0.204671
 89990.004274 -2.341235 2.642118 -0.087423
 89995.004275 -0.962987 2.549847 0.022392
 90000.004275 -2.296597 1.807724 0.168670
 90005.004275 -1.351708 1.937867 0.404121
 90010.004275 -2.364474 1.266697 -0.061933
 90015.004275 -1.387908 2.650120 -0.155747
 90020.004276 -1.577895 2.904655 -0.315206
 90025.004276 -1.467719 2.574141 -0.573900
 90030.004276 -1.404399 1.646701 -0.143470
 90035.004276 -2.542379 3.057932 0.201628
 90040.004277 -2.300032 2.954058 -0.185477
 90045.004277 -2.976822 2.491143 0.369902
 90050.004277 -2.134857 2.374492 0.134567
 90055.004277 -1.863819 2.215590 0.020209
 90060.004278 -1.080010 2.557000 -0.006575
 90065.004278 -1.804141 1.044291 -0.210450
 90070.004278 -2.322813 2.402376 0.328040
 90075.004278 0.172277 1.529424 -0.105830
 90080.004279 0.846618 -0.918645 0.132689
 90085.004279 1.144483 -1.244582 0.086048
 90090.004279 1.504623 -3.123183 0.071461
 90095.004279 0.921051 -0.661901 0.401386
 90100.004280 0.604187 -0.172872 0.037088
 90105.004280 1.189704 -0.680089 0.178368
 90110.004280 -1.831593 1.840420 0.080467
 90115.004280 -1.361779 1.433332 -0.009310
 90120.004280 -1.173161 2.778299 -0.300934
 90125.004281 -2.733066 -3.135501 0.042300
 90130.004281 -2.599458 2.769102 0.256788
 90135.004281 -1.367559 2.230207 -0.171114
 90140.004281 -1.654484 2.906864 -0.026680
 90145.004282 -1.902965 2.145578 0.156643
 90150.004282 -1.942271 -1.493250 -0.096022
 90155.004282 -1.051141 1.729633 0.345514
 90160.004282 -1.990598 1.546218 0.239271
 90165.004283 -3.059495 -3.053475 -0.114734
 90170.004283 -2.428229 2.811441 -0.025959
 90175.004283 -2.475864 1.483138 -0.059070
 90180.004283 -2.456146 2.840378 0.310877
 90185.004284 -1.364617 0.202580 0.154322
 90190.004284 -1.559711 2.215365 0.157876
 90195.004284 -1.356856 2.176914 -0.182212
 90200.004284 -1.686859 0.995355 -0.021897
 90205.004285 -1.426186 1.042481 0.361740
 90210.004285 -0.929643 1.193883 -0.157957
 90215.004285 -1.239369 0.639325 -0.188545
 90220.004285 -1.586561 1.217912 -0.043165
 90225.004285 -2.197561 0.192789 0.715719
 90230.004286 -1.249078 0.863894 -0.500390
 90235.004286 -1.855325 1.026518 0.551277
 90240.004286 -1.887471 1.063654 -0.292632
 90245.004286 -1.480522 1.882602 -0.048755
 90250.004287 -1.202381 1.777574 0.240088
 90255.004287 -0.872222 2.730153 -0.741192
 90260.004287 -1.686896 2.235103 -0.187124
 90265.004287 -1.468318 1.246774 0.824586
 90270.004288 -1.306949 1.097977 -0.037164
 90275.004288 -2.855608 2.924446 -0.106272
 90280.004288 -0.916673 2.150297 0.004223
 90285.004288 -1.246457 0.059597 -0.064628
 90290.004289 -1.990642 0.814711 -0.021590
 90295.004289 -1.326401 1.403890 0.209718
 90300.004289 -1.120818 1.956175 -0.065251
 90305.004289 0.750108 -0.207747 -0.260208
 90310.004289 1.373604 2.664715 0.163961
 90315.004290 1.397285 -0.839683 -0.544015
 90320.004290 -1.819514 2.480930 0.208618
 90325.004290 -2.528342 2.257908 0.398370
 90330.004290 -0.661334 -0.511113 -0.607578
 90335.004291 -1.654981 2.905049 -0.074606
 90340.004291 -1.527380 1.888144 0.208227
 90345.004291 -1.426063 2.358165 0.144912
 90350.004291 -0.973695 -0.024563 0.007632
 90355.004292 -1.110274 1.532652 -0.321562
 90360.004292 -1.706989 0.787982 -0.332665
 90365.004292 -2.807724 2.370311 -0.184977
 90370.004292 -2.227304 2.808086 -0.086664
 90375.004293 3.141580 2.999568 0.149533
 90380.004293 -1.486562 1.799798 0.042120
 90385.004293 -1.348341 2.459798 -0.015882
 90390.004293 -1.665990 1.945368 -0.194912
 90395.004294 -2.041674 0.299032 0.206448
 90400.004294 -2.047553 -0.395382 0.287108
 90405.004294 -0.420189 -0.849399 0.568435
 90410.004294 1.154874 -1.288184 -0.233706
 90415.004294 -2.102150 2.177056 -0.012171
 90420.004295 -2.152292 0.169449 0.231883
 90425.004295 -1.734431 2.365199 0.284793
 90430.004295 -1.481756 2.222354 0.368151
 90435.004295 -2.239458 0.994207 0.049541
 90440.004296 -2.619455 2.833695 0.002250
 90445.004296 -0.978891 0.654966 -0.036171
 90450.004296 -1.467846 1.238183 0.139355
 90455.004296 -1.283124 -0.327899 0.209632
 90460.004297 -2.333737 2.827254 0.557275
 90465.004297 -2.383036 0.250865 0.122377
 90470.004297 -0.614450 2.187723 -0.135118
 90475.004297 -2.285964 -2.825535 -0.048372
 90480.004298 -2.103043 -0.358207 -0.231366
 90485.004298 -2.786823 2.193611 0.231226
 90490.004298 -2.080051 0.304671 -0.028357
 90495.004298 -2.505519 -2.865521 0.003529
 90500.004299 -1.588243 0.950064 0.089055
 90505.004299 1.245960 -0.746457 0.221346
 90510.004299 1.329266 -0.719836 0.016442
 90515.004299 0.933238 -0.163981 0.022784
 90520.004299 1.010048 -0.846714 -0.137464
 90525.004300 1.145154 -1.252045 -0.511073
 90530.004300 -2.063219 3.000941 -0.329159
 90535.004300 -2.361393 -0.398870 -0.285889
 90540.004300 -2.444452 1.717546 -0.107013
 90545.004301 -1.669510 1.521619 -0.528920
 90550.004301 -1.839088 0.956565 0.643508
 90555.004301 -2.756267 2.818608 -0.007206
 90560.004301 -1.114510 -0.070008 0.393067
 90565.004302 -1.521673 0.672594 0.100476
 90570.004302 -1.728341 2.050701 -0.312147
 90575.004302 -2.625658 1.819704 0.310549
 90580.004302 -2.222456 -2.895132 0.159681
 90585.004303 -2.049221 1.207424 0.182514
 90590.004303 -2.469202 -0.286345 0.088562
 90595.004303 -1.587783 1.776572 0.051052
 90600.004303 -1.061435 0.857342 -0.217881
 90605.004304 -0.907134 2.058224 -0.283922
 90610.004304 -1.184948 2.034305 0.035244
 90615.004304 -1.741307 1.338755 0.306826
 90620.004304 -2.647256 2.328656 -0.157970
 90625.004304 -2.813976 2.828781 0.074346
 90630.004305 -1.527436 3.070293 -0.365219
 90635.004305 -1.593962 2.086411 0.369603
 90640.004305 -1.931791 0.347434 0.106180
 90645.004305 -1.316978 -0.151785 0.172414
 90650.004306 1.375546 0.618460 -0.085008
 90655.004306 -2.027157 2.734837 -0.591961
 90660.004306 -1.392176 0.330073 -0.070071
 90665.004306 -1.398721 1.199310 0.225174
 90670.004307 -1.989915 2.805732 -0.231577
 90675.004307 -1.567167 0.665381 0.484123
 90680.004307 -1.912986 1.438661 0.260010
 90685.004307 -1.151319 2.106490 -0.185995
 90690.004308 -1.552417 1.793626 0.329714
 90695.004308 -1.554940 0.975385 0.222566
 90700.004308 -2.642918 2.610193 0.131454
 90705.004308 -1.598543 0.196181 0.478822
 90710.004308 -0.891970 1.824299 -0.310474
 90715.004309 -1.164533 0.289592 0.198900
 90720.004309 -1.188502 2.511895 -0.260124
 90725.004309 -2.270654 -0.386445 -0.370784
 90730.004309 -1.714977 2.759128 -0.724458
 90735.004310 -0.706858 1.162810 0.431864
 90740.004310 -1.314382 -0.352502 0.127730
 90745.004310 -1.424679 0.832120 0.174801
 90750.004310 -2.420426 2.889746 0.025159
 90755.004311 -1.117092 0.298436 -0.052614
 90760.004311 -0.895500 -0.364444 -0.036050
 90765.004311 -1.498335 1.561148 -0.232226
 90770.004311 -0.790349 1.842510 0.069438
 90775.004312 -1.845820 1.239194 0.853945
 90780.004312 -2.743705 2.832745 -0.333235
 90785.004312 -1.297622 2.078186 0.101692
 90790.004312 -1.528545 0.086726 0.277720
 90795.004313 -1.404369 0.425472 -0.051439
 90800.004313 -1.211810 0.197302 -0.547308
 90805.004313 -1.428550 2.332314 -0.013918
 90810.004313 -2.048994 2.786288 -0.158781
 90815.004313 -0.993505 0.616393 0.050728
 90820.004314 -1.230275 1.217385 -0.359974
 90825.004314 -1.818684 1.388842 0.239867
 90830.004314 -1.417999 2.140351 0.398391
 90835.004314 -1.603061 -3.095193 0.153435
 90840.004315 -2.576749 -2.851959 -0.164307
 90845.004315 -2.867062 -2.976515 0.046656
 90850.004315 -2.238216 1.811312 0.322354
 90855.004315 -2.621946 2.784582 0.466526
 90860.004316 -1.781267 2.071353 -0.137531
 90865.004316 -2.409984 3.009412 -0.470435
 90870.004316 -1.994296 2.416227 -0.012301
 90875.004316 -1.384083 0.165055 0.010391
 90880.004317 -1.691031 2.233402 -0.336167
 90885.004317 -1.636997 1.369647 0.050005
 90890.004317 -2.538369 2.837326 0.021548
 90895.004317 -2.667391 2.775502 0.089323
 90900.004318 -2.626950 2.281179 0.590934
 90905.004318 -1.686527 2.087311 0.145088
 90910.004318 -1.996223 2.379749 0.237915
 90915.004318 -0.837635 2.558838 -0.353449
 90920.004318 -2.357326 1.729646 -0.234260
 90925.004319 -1.631167 2.093310 0.236060
 90930.004319 -2.755391 2.705255 -0.035694
 90935.004319 -1.198617 1.189599 -0.106430
 90940.004319 -1.228859 2.561238 -0.334509
 90945.004320 0.507866 -0.678326 0.001912
 90950.004320 1.049470 -0.936983 0.235827
 90955.004320 2.731800 2.624859 0.114211
 90960.004320 -2.521642 2.433229 -0.242817
 90965.004321 -2.873197 2.290827 0.092790
 90970.004321 -2.960889 -1.188351 0.048336
 90975.004321 -2.265330 2.941399 -0.198589
 90980.004321 -1.800047 0.781014 0.184564
 90985.004322 -1.411561 0.783972 0.506676
 90990.004322 -1.242730 2.120216 -0.165630
 90995.004322 -2.729395 2.648053 0.052583
 91000.004322 -1.588720 0.629422 -0.182062
 91005.004323 -2.060492 1.055916 0.298979
 91010.004323 -0.579443 -0.349756 -0.100839
 91015.004323 -1.750774 0.779236 0.145839
 91020.004323 -1.522820 2.686416 -0.599992
 91025.004323 -2.408007 2.462780 -0.017627
 91030.004324 -1.620536 1.514133 -0.182329
 91035.004324 -1.032116 2.405818 -0.774221
 91040.004324 -1.744272 1.325638 0.145486
 91045.004324 -0.924825 2.463239 -0.683654
 91050.004325 -0.923956 -0.582269 -0.345180
 91055.004325 -2.689761 2.506012 -0.095084
 91060.004325 -2.854925 2.368586 0.480243
 91065.004325 -1.643245 1.651989 0.118278
 91070.004326 -1.419510 0.485120 0.470569
 91075.004326 -1.543361 1.615742 -0.067162
 91080.004326 -3.060823 2.261970 0.349392
 91085.004326 -2.921975 2.462416 0.549387
 91090.004327 -2.013652 2.760605 -0.244935
 91095.004327 -2.484016 2.210358 0.294398
 91100.004327 -1.639690 2.078782 0.287062
 91105.004327 -1.566806 -0.468129 0.376174
 91110.004327 -1.405105 1.255559 0.320344
 91115.004328 -2.140904 1.734320 0.202942
 91120.004328 -1.895087 0.319479 -0.225801
 91125.004328 -1.681433 0.617261 0.628653
 91130.004328 -1.445612 0.973325 -0.605125
 91135.004329 -1.626730 2.505803 0.003715
 91140.004329 -1.589655 -0.568009 0.225290
 91145.004329 1.193333 0.211661 -0.463063
 91150.004329 1.404052 -2.398563 -0.432961
 91155.004330 1.194704 -1.288615 -0.207257
 91160.004330 -1.807349 1.246906 0.309264
 91165.004330 -2.094202 2.388241 -0.613024
 91170.004330 -2.059526 2.698496 -0.120641
 91175.004331 -2.190645 2.218854 -0.216469
 91180.004331 -2.431388 -2.593756 -0.028186
 91185.004331 -1.777979 1.703676 0.049322
 91190.004331 -1.105020 0.535045 0.000273
 91195.004332 -1.223816 1.935041 0.122943
 91200.004332 -1.316900 1.312250 0.454835
 91205.004332 -1.264543 0.366497 -0.010778
 91210.004332 -1.582575 0.741856 0.282836
 91215.004332 -1.492220 -2.684160 -0.502148
 91220.004333 -2.689382 3.125904 -0.138741
 91225.004333 -2.703890 2.659137 0.159579
 91230.004333 -2.302559 2.355174 -0.215315
 91235.004333 -1.910575 1.600935 0.290035
 91240.004334 -1.582307 2.791010 -0.579889
 91245.004334 -1.256311 0.992928 -0.381118
 91250.004334 -1.663890 0.891953 0.125897
 91255.004334 -2.387148 2.533722 0.150647
 91260.004335 -2.185604 1.463502 0.611502
 91265.004335 -2.109355 2.717700 0.432900
 91270.004335 -0.780099 1.329729 -0.676426
 91275.004335 -1.240665 0.448875 0.212804
 91280.004336 -1.113823 2.195161 0.232866
 91285.004336 -1.202626 0.566150 0.010619
 91290.004336 -1.329497 1.339292 -0.096147
 91295.004336 -1.686736 0.602596 -0.115280
 91300.004337 -1.851787 2.811197 0.046546
 91305.004337 1.192938 -0.714772 -0.436266
 91310.004337 0.908149 -0.808793 0.164325
 91315.004337 -0.804625 -0.361394 0.056189
 91320.004337 -1.557227 2.089916 0.161148
 91325.004338 -1.400089 0.195756 0.141111
 91330.004338 -1.167119 1.949999 0.210747
 91335.004338 -1.334098 0.930388 0.098542
 91340.004338 0.988142 0.302773 -0.125442
 91345.004339 1.170487 -0.236447 -0.058795
 91350.004339 1.302100 -0.701201 -0.286047
 91355.004339 -2.254284 2.135987 0.057513
 91360.004339 -1.229231 0.916647 -0.128644
 91365.004340 -1.750419 1.548544 -0.023054
 91370.004340 -1.966669 2.371490 0.489096
 91375.004340 0.964979 -0.410429 -0.281335
 91380.004340 -2.804570 2.528156 -0.217743
 91385.004341 -2.570042 2.572939 -0.480362
 91390.004341 -1.455560 1.485886 0.280636
 91395.004341 -1.936483 2.498384 -0.520058
 91400.004341 -2.360356 2.788252 0.090322
 91405.004342 -2.385041 0.553191 0.645993
 91410.004342 -1.090202 2.421884 -0.142170
 91415.004342 -1.849850 2.078245 0.130811
 91420.004342 -1.453811 0.806429 0.611332
 91425.004342 -1.544478 0.326541 0.817299
 91430.004343 -2.176894 1.029295 -0.175254
 91435.004343 -2.463834 3.089536 -0.181047
 91440.004343 -2.722055 2.104881 0.067245
 91445.004343 -1.729207 1.248571 -0.196666
 91450.004344 -2.402861 0.856815 0.052801
 91455.004344 -1.139957 0.283149 -0.184220
 91460.004344 -1.747587 2.444150 0.105002
 91465.004344 -2.702349 2.974787 -0.087473
 91470.004345 -1.747609 1.507527 -0.169747
 91475.004345 -1.260325 1.435088 -0.126261
 91480.004345 -1.750722 1.119247 0.316308
 91485.004345 -2.221021 3.007291 0.409114
 91490.004346 -1.647942 1.158897 -0.352235
 91495.004346 -1.321869 0.763280 0.267119
 91500.004346 -2.509904 3.099109 -0.157010
 91505.004346 -1.884733 0.189758 0.192654
 91510.004346 -1.795452 1.278755 0.281589
 91515.004347 -2.193791 -2.769070 -0.243194
 91520.004347 -2.044365 2.550047 -0.293364
 91525.004347 -2.467839 2.794282 0.230085
 91530.004347 -2.302671 2.858920 0.003217
 91535.004348 -1.466104 1.630972 -0.469259
 91540.004348 -1.846917 -0.301330 0.912419
 91545.004348 -2.755531 2.270433 0.078329
 91550.004348 -1.718701 -0.086345 0.019774
 91555.004349 -2.851728 1.916416 -0.128788
 91560.004349 -1.958077 2.304415 -0.075978
 91565.004349 -2.986744 2.893710 0.386716
 91570.004349 -3.118373 -2.988745 0.360678
 91575.004350 -2.671771 2.676566 -0.373713
 91580.004350 -2.155978 3.064068 0.013848
 91585.004350 -2.861554 1.969835 -0.400536
 91590.004350 -1.885221 2.573628 -0.177564
 91595.004351 -0.935277 -0.112464 0.850450
 91600.004351 -1.365408 1.180106 0.107108
 91605.004351 -2.122486 -2.885199 0.218778
 91610.004351 -1.098147 2.280458 0.411734
 91615.004351 -2.395588 2.719180 0.000827
 91620.004352 -2.920150 2.646866 -0.107720
 91625.004352 -1.355409 1.585793 -0.272276
 91630.004352 -1.584042 2.025157 0.107112
 91635.004352 -0.610722 1.666785 -0.554210
 91640.004353 -1.068359 -0.371597 -0.054305
 91645.004353 -2.375578 -0.339894 0.403932
 91650.004353 -1.781050 -0.568281 0.239159
 91655.004353 -1.396321 -0.693033 -0.194092
 91660.004354 -1.985065 2.428467 0.063141
 91665.004354 -1.872586 3.006581 -0.467787
 91670.004354 -2.408080 -2.999633 -0.067643
 91675.004354 -1.905927 0.531847 0.313491
 91680.004355 -0.872564 -0.731945 0.454624
 91685.004355 -1.497710 1.536470 -0.179739
 91690.004355 -1.195553 2.186614 -0.350595
 91695.004355 -1.407891 1.340433 -0.125163
 91700.004356 -1.427566 -0.486109 0.422329
 91705.004356 -1.325078 1.129969 -0.113040
 91710.004356 -1.635133 2.111465 0.062896
 91715.004356 -2.473666 2.901632 -0.358189
 91720.004356 -1.481404 0.758285 -0.049152
 91725.004357 -1.420190 -3.137635 -0.191732
 91730.004357 -2.139540 1.289802 0.452073
 91735.004357 -1.804994 0.037458 0.037698
 91740.004357 -1.056440 0.038614 0.198462
 91745.004358 -1.994866 -0.309173 0.388271
 91750.004358 -1.070243 2.225033 -0.001086
 91755.004358 -0.936598 2.048362 -0.356758
 91760.004358 -2.516031 2.544427 -0.021144
 91765.004359 -3.027653 2.702068 0.158100
 91770.004359 -1.409556 0.793840 0.071874
 91775.004359 -1.978734 3.016691 0.034726
 91780.004359 -2.585641 2.188624 0.304471
 91785.004360 -1.004847 3.002538 -0.096354
 91790.004360 -1.791905 1.948069 -0.239938
 91795.004360 -2.011193 2.440881 -0.113046
 91800.004360 -2.297070 2.698387 -0.109165
 91805.004361 -1.237832 1.406363 -0.204303
 91810.004361 -1.566145 1.022998 -0.019169
 91815.004361 -2.945763 3.051556 0.396239
 91820.004361 -2.697475 2.578644 0.182832
 91825.004361 -2.461075 -2.677979 0.353236
 91830.004362 -1.071142 2.429249 -0.091767
 91835.004362 -1.147289 -1.311563 -0.151963
 91840.004362 -2.033716 2.498575 -0.205554
 91845.004362 -1.466253 -0.833130 0.321610
 91850.004363 -1.383164 3.025239 0.244827
 91855.004363 -1.876325 1.599821 -0.015079
 91860.004363 -1.036435 1.863857 -0.340764
 91865.004363 -2.969085 -3.114802 0.081473
 91870.004364 -2.065557 1.326203 0.150106
 91875.004364 -2.105992 2.697234 -0.046781
